Date,Checkpoint,Direction,HK_Residents,Mainland_Visitors,Other_Visitors,Total_Passengers,Private_Cars,Tour_Buses,Cross_Border_Shuttle_Buses,Trucks_Containers
2022-11,Luohu,Outbound,0,0,0,0,0,0,0,0
2022-11,Lok Ma Chau,Inbound,0,0,0,0,0,0,0,17185
2022-11,Lok Ma Chau,Outbound,0,0,0,0,0,0,0,17087
2022-11,Lok Ma Chau Loop,Inbound,0,0,0,0,0,0,0,0
2022-11,Lok Ma Chau Loop,Outbound,0,0,0,0,0,0,0,0
2022-11,Heung Yuen Wai,Inbound,0,0,0,0,0,0,0,19925
2022-11,Heung Yuen Wai,Outbound,0,0,0,0,0,0,0,19979
2022-11,West Kowloon (High-speed Rail),Inbound,0,0,0,0,0,0,0,0
2022-11,West Kowloon (High-speed Rail),Outbound,0,0,0,0,0,0,0,0
2022-12,China Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2022-12,China Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2022-12,Kai Tak Cruise Terminal,Inbound,0,0,0,0,0,0,0,0
2022-12,Kai Tak Cruise Terminal,Outbound,0,0,0,0,0,0,0,0
2022-12,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2022-12,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2022-12,Man Kam To,Inbound,0,0,0,0,0,0,0,26109
2022-12,Man Kam To,Outbound,0,0,0,0,0,0,0,26312
2022-12,Airport,Inbound,447483,55497,84537,587517,0,0,0,0
2022-12,Airport,Outbound,554400,52268,73107,679775,0,0,0,0
2022-12,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2022-12,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2022-12,Shenzhen Bay,Inbound,43182,9062,2639,54883,133,33,0,48834
2022-12,Shenzhen Bay,Outbound,43386,11632,915,55933,183,21,0,47717
2022-12,Port Control,Inbound,0,0,0,0,0,0,0,0
2022-12,Port Control,Outbound,0,0,0,0,0,0,0,0
2022-12,Hong Kong-Macau Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2022-12,Hong Kong-Macau Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2022-12,Hong Kong-Zhuhai-Macau Bridge,Inbound,13214,1747,5154,20115,739,38,671,12747
2022-12,Hong Kong-Zhuhai-Macau Bridge,Outbound,17911,3874,2728,24513,543,42,671,12651
2022-12,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2022-12,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2022-12,Luohu,Inbound,0,0,0,0,0,0,0,0
2022-12,Luohu,Outbound,0,0,0,0,0,0,0,0
2022-12,Lok Ma Chau,Inbound,0,0,0,0,0,0,0,23856
2022-12,Lok Ma Chau,Outbound,0,0,0,0,0,0,0,22575
2022-12,Lok Ma Chau Loop,Inbound,0,0,0,0,0,0,0,0
2022-12,Lok Ma Chau Loop,Outbound,0,0,0,0,0,0,0,0
2022-12,Heung Yuen Wai,Inbound,0,0,0,0,0,0,0,18110
2022-12,Heung Yuen Wai,Outbound,0,0,0,0,0,0,0,19532
2022-12,West Kowloon (High-speed Rail),Inbound,0,0,0,0,0,0,0,0
2022-12,West Kowloon (High-speed Rail),Outbound,0,0,0,0,0,0,0,0
2023-01,China Ferry Terminal,Inbound,9757,3989,422,14168,0,0,0,0
2023-01,China Ferry Terminal,Outbound,10943,3666,391,15000,0,0,0,0
2023-01,Kai Tak Cruise Terminal,Inbound,11,0,314,325,0,0,0,0
2023-01,Kai Tak Cruise Terminal,Outbound,32,0,254,286,0,0,0,0
2023-01,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2023-01,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2023-01,Man Kam To,Inbound,32145,7062,239,39446,306,2860,0,22663
2023-01,Man Kam To,Outbound,29339,5090,179,34608,322,2751,0,23062
2023-01,Airport,Inbound,622988,94966,114905,832859,0,0,0,0
2023-01,Airport,Outbound,565140,78327,130017,773484,0,0,0,0
2023-01,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2023-01,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2023-01,Shenzhen Bay,Inbound,169336,47777,9279,226392,7312,775,0,37040
2023-01,Shenzhen Bay,Outbound,149441,50784,7123,207348,7603,908,0,37444
2023-01,Port Control,Inbound,0,0,0,0,0,0,0,0
2023-01,Port Control,Outbound,0,0,0,0,0,0,0,0
2023-01,Hong Kong-Macau Ferry Terminal,Inbound,84458,4306,17544,106308,0,0,0,0
2023-01,Hong Kong-Macau Ferry Terminal,Outbound,98365,5729,15226,119320,0,0,0,0
2023-01,Hong Kong-Zhuhai-Macau Bridge,Inbound,315630,16665,66445,398740,13123,1013,7359,9542
2023-01,Hong Kong-Zhuhai-Macau Bridge,Outbound,316256,17937,68785,402978,13483,1019,7345,8883
2023-01,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2023-01,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2023-01,Luohu,Inbound,0,0,0,0,0,0,0,0
2023-01,Luohu,Outbound,0,0,0,0,0,0,0,0
2023-01,Lok Ma Chau,Inbound,0,0,0,0,0,0,0,24280
2023-01,Lok Ma Chau,Outbound,0,0,0,0,0,0,0,23675
2023-01,Lok Ma Chau Loop,Inbound,341902,65123,4585,411610,0,0,0,0
2023-01,Lok Ma Chau Loop,Outbound,395361,70244,4263,469868,0,0,0,0
2023-01,Heung Yuen Wai,Inbound,0,0,0,0,0,0,0,12111
2023-01,Heung Yuen Wai,Outbound,0,0,0,0,0,0,0,14362
2023-01,West Kowloon (High-speed Rail),Inbound,80659,39954,4330,124943,0,0,0,0
2023-01,West Kowloon (High-speed Rail),Outbound,92738,36077,4029,132844,0,0,0,0
2023-02,China Ferry Terminal,Inbound,16018,11176,748,27942,0,0,0,0
2023-02,China Ferry Terminal,Outbound,16793,9201,732,26726,0,0,0,0
2023-02,Kai Tak Cruise Terminal,Inbound,100,0,882,982,0,0,0,0
2023-02,Kai Tak Cruise Terminal,Outbound,126,0,852,978,0,0,0,0
2023-02,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2023-02,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2023-02,Man Kam To,Inbound,33918,13859,201,47978,1561,3564,0,20310
2023-02,Man Kam To,Outbound,28550,9617,185,38352,1568,3437,0,22366
2023-02,Airport,Inbound,459105,138918,203153,801176,0,0,0,0
2023-02,Airport,Outbound,438646,122383,171973,733002,0,0,0,0
2023-02,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2023-02,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2023-02,Shenzhen Bay,Inbound,359951,164769,7943,532663,38533,1968,0,45520
2023-02,Shenzhen Bay,Outbound,352038,162726,13939,528703,39042,1917,0,44609
2023-02,Port Control,Inbound,0,0,0,0,0,0,0,0
2023-02,Port Control,Outbound,0,0,0,0,0,0,0,0
2023-02,Hong Kong-Macau Ferry Terminal,Inbound,141603,12982,28902,183487,0,0,0,0
2023-02,Hong Kong-Macau Ferry Terminal,Outbound,150211,16873,28589,195673,0,0,0,0
2023-02,Hong Kong-Zhuhai-Macau Bridge,Inbound,482056,48522,90343,620921,23652,1185,10621,8840
2023-02,Hong Kong-Zhuhai-Macau Bridge,Outbound,476684,55411,92501,624596,23477,1185,10611,7386
2023-02,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2023-02,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2023-02,Luohu,Inbound,937593,214779,5008,1157380,0,0,0,0
2023-02,Luohu,Outbound,937794,256609,6635,1201038,0,0,0,0
2023-02,Lok Ma Chau,Inbound,143331,31551,1732,176614,24392,4969,617,34950
2023-02,Lok Ma Chau,Outbound,109540,34942,2693,147175,23702,5099,611,34549
2023-02,Lok Ma Chau Loop,Inbound,737219,220542,4418,962179,0,0,0,0
2023-02,Lok Ma Chau Loop,Outbound,740728,216253,5580,962561,0,0,0,0
2023-02,Heung Yuen Wai,Inbound,136376,47413,391,184180,12,1148,0,16839
2023-02,Heung Yuen Wai,Outbound,147375,28564,292,176231,17,1133,0,17745
2023-02,West Kowloon (High-speed Rail),Inbound,193118,203522,9340,405980,0,0,0,0
2023-02,West Kowloon (High-speed Rail),Outbound,209387,161293,10651,381331,0,0,0,0
2023-03,China Ferry Terminal,Inbound,20154,16684,1374,38212,0,0,0,0
2023-03,China Ferry Terminal,Outbound,20718,13513,1107,35338,0,0,0,0
2023-03,Kai Tak Cruise Terminal,Inbound,8372,490,10477,19339,0,0,0,0
2023-03,Kai Tak Cruise Terminal,Outbound,10004,509,9599,20112,0,0,0,0
2023-03,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2023-03,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2023-03,Man Kam To,Inbound,47735,18016,253,66004,2795,4390,0,26367
2023-03,Man Kam To,Outbound,44813,12995,236,58044,2801,4418,0,28688
2023-03,Airport,Inbound,571233,210043,282699,1063975,0,0,0,0
2023-03,Airport,Outbound,634954,178360,275035,1088349,0,0,0,0
2023-03,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2023-03,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2023-03,Shenzhen Bay,Inbound,524487,256860,16921,798268,63571,3480,0,61158
2023-03,Shenzhen Bay,Outbound,530483,260728,20497,811708,65328,3543,0,59828
2023-03,Port Control,Inbound,0,0,0,0,0,0,0,0
2023-03,Port Control,Outbound,0,0,0,0,0,0,0,0
2023-03,Hong Kong-Macau Ferry Terminal,Inbound,176722,23483,36093,236298,0,0,0,0
2023-03,Hong Kong-Macau Ferry Terminal,Outbound,181827,32690,36106,250623,0,0,0,0
2023-03,Hong Kong-Zhuhai-Macau Bridge,Inbound,571654,121494,98506,791654,35121,2123,14474,12693
2023-03,Hong Kong-Zhuhai-Macau Bridge,Outbound,576968,185015,99762,861745,35430,2132,14480,9150
2023-03,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2023-03,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2023-03,Luohu,Inbound,1448656,393921,10306,1852883,0,0,0,0
2023-03,Luohu,Outbound,1473326,500960,12555,1986841,0,0,0,0
2023-03,Lok Ma Chau,Inbound,239389,59847,5593,304829,52555,7865,583,46285
2023-03,Lok Ma Chau,Outbound,188863,84128,6681,279672,51842,8041,573,48511
2023-03,Lok Ma Chau Loop,Inbound,1055679,361434,7156,1424269,0,0,0,0
2023-03,Lok Ma Chau Loop,Outbound,1097108,347985,7150,1452243,0,0,0,0
2023-03,Heung Yuen Wai,Inbound,255339,167097,767,423203,150,2535,0,23020
2023-03,Heung Yuen Wai,Outbound,277652,78967,668,357287,188,2483,0,23329
2023-03,West Kowloon (High-speed Rail),Inbound,233872,336527,16880,587279,0,0,0,0
2023-03,West Kowloon (High-speed Rail),Outbound,289720,262968,14885,567573,0,0,0,0
2023-04,China Ferry Terminal,Inbound,33306,23987,2275,59568,0,0,0,0
2023-04,China Ferry Terminal,Outbound,37730,17281,1809,56820,0,0,0,0
2023-04,Kai Tak Cruise Terminal,Inbound,12494,622,8409,21525,0,0,0,0
2023-04,Kai Tak Cruise Terminal,Outbound,11944,591,9482,22017,0,0,0,0
2023-04,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2023-04,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2023-04,Man Kam To,Inbound,43837,20408,422,64667,3225,3746,0,24819
2023-04,Man Kam To,Outbound,43157,14313,356,57826,3197,3740,0,27118
2023-04,Airport,Inbound,784614,204703,331594,1320911,0,0,0,0
2023-04,Airport,Outbound,764559,188141,310749,1263449,0,0,0,0
2023-04,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2023-04,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2023-04,Shenzhen Bay,Inbound,669620,306132,24031,999783,74114,3202,0,57714
2023-04,Shenzhen Bay,Outbound,675435,270858,26261,972554,75595,3323,0,55462
2023-04,Port Control,Inbound,171,7,1090,1268,0,0,0,0
2023-04,Port Control,Outbound,150,29,1091,1270,0,0,0,0
2023-04,Hong Kong-Macau Ferry Terminal,Inbound,219987,30068,48527,298582,0,0,0,0
2023-04,Hong Kong-Macau Ferry Terminal,Outbound,230043,40946,48134,319123,0,0,0,0
2023-04,Hong Kong-Zhuhai-Macau Bridge,Inbound,714327,142674,111043,968044,46000,3668,17750,12074
2023-04,Hong Kong-Zhuhai-Macau Bridge,Outbound,720299,225566,112174,1058039,46991,3661,17739,8972
2023-04,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2023-04,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2023-04,Luohu,Inbound,1574574,401544,13982,1990100,0,0,0,0
2023-04,Luohu,Outbound,1578995,481121,15440,2075556,0,0,0,0
2023-04,Lok Ma Chau,Inbound,288516,75125,8800,372441,62635,8739,2029,40439
2023-04,Lok Ma Chau,Outbound,218841,96726,9729,325296,61496,8823,2026,44187
2023-04,Lok Ma Chau Loop,Inbound,1196681,394902,8905,1600488,0,0,0,0
2023-04,Lok Ma Chau Loop,Outbound,1251759,361599,8409,1621767,0,0,0,0
2023-04,Heung Yuen Wai,Inbound,301119,194151,1081,496351,742,2380,0,20562
2023-04,Heung Yuen Wai,Outbound,325497,81593,691,407781,782,2334,0,19913
2023-04,West Kowloon (High-speed Rail),Inbound,456271,508336,29618,994225,0,0,0,0
2023-04,West Kowloon (High-speed Rail),Outbound,499314,406056,30437,935807,0,0,0,0
2023-05,China Ferry Terminal,Inbound,24601,23165,1929,49695,0,0,0,0
2023-05,China Ferry Terminal,Outbound,22805,21696,1605,46106,0,0,0,0
2023-05,Kai Tak Cruise Terminal,Inbound,12261,662,5938,18861,0,0,0,0
2023-05,Kai Tak Cruise Terminal,Outbound,11737,665,6027,18429,0,0,0,0
2023-05,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2023-05,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2023-05,Man Kam To,Inbound,50005,19078,316,69399,3264,3671,0,27850
2023-05,Man Kam To,Outbound,46374,14695,254,61323,3190,3708,0,29975
2023-05,Airport,Inbound,695395,248522,314302,1258219,0,0,0,0
2023-05,Airport,Outbound,710142,205913,319772,1235827,0,0,0,0
2023-05,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2023-05,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2023-05,Shenzhen Bay,Inbound,612056,284210,19519,915785,83271,3081,0,61311
2023-05,Shenzhen Bay,Outbound,578165,301462,22327,901954,85097,3138,0,57946
2023-05,Port Control,Inbound,195,2,1415,1612,0,0,0,0
2023-05,Port Control,Outbound,294,11,1240,1545,0,0,0,0
2023-05,Hong Kong-Macau Ferry Terminal,Inbound,195854,34912,49411,280177,0,0,0,0
2023-05,Hong Kong-Macau Ferry Terminal,Outbound,193846,47028,49241,290115,0,0,0,0
2023-05,Hong Kong-Zhuhai-Macau Bridge,Inbound,571268,148541,97761,817570,50401,3441,15151,13813
2023-05,Hong Kong-Zhuhai-Macau Bridge,Outbound,549094,227768,101062,877924,50156,3445,15170,10130
2023-05,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2023-05,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2023-05,Luohu,Inbound,1531362,371557,11941,1914860,0,0,0,0
2023-05,Luohu,Outbound,1454544,455131,13161,1922836,0,0,0,0
2023-05,Lok Ma Chau,Inbound,298414,69250,6741,374405,69980,9719,3884,43076
2023-05,Lok Ma Chau,Outbound,222875,127104,9891,359870,69255,9630,3883,48600
2023-05,Lok Ma Chau Loop,Inbound,1220220,430506,7951,1658677,0,0,0,0
2023-05,Lok Ma Chau Loop,Outbound,1255459,452297,8364,1716120,0,0,0,0
2023-05,Heung Yuen Wai,Inbound,330589,169620,1382,501591,1837,2386,0,21840
2023-05,Heung Yuen Wai,Outbound,338931,80532,1432,420895,1939,2274,0,21121
2023-05,West Kowloon (High-speed Rail),Inbound,350796,486439,23503,860738,0,0,0,0
2023-05,West Kowloon (High-speed Rail),Outbound,359076,467226,23529,849831,0,0,0,0
2023-06,China Ferry Terminal,Inbound,20608,18970,1720,41298,0,0,0,0
2023-06,China Ferry Terminal,Outbound,21377,16002,1515,38894,0,0,0,0
2023-06,Kai Tak Cruise Terminal,Inbound,12804,1848,5842,20494,0,0,0,0
2023-06,Kai Tak Cruise Terminal,Outbound,13675,2100,5554,21329,0,0,0,0
2023-06,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2023-06,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2023-06,Man Kam To,Inbound,46459,16464,340,63263,3336,3606,0,27642
2023-06,Man Kam To,Outbound,45695,12297,253,58245,3313,3604,0,29763
2023-06,Airport,Inbound,759782,243381,361941,1365104,0,0,0,0
2023-06,Airport,Outbound,804649,190689,338728,1334066,0,0,0,0
2023-06,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2023-06,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2023-06,Shenzhen Bay,Inbound,604981,269273,20829,895083,88209,3146,0,63111
2023-06,Shenzhen Bay,Outbound,613996,260965,22364,897325,89916,3137,0,59481
2023-06,Port Control,Inbound,388,6,1217,1611,0,0,0,0
2023-06,Port Control,Outbound,356,17,1286,1659,0,0,0,0
2023-06,Hong Kong-Macau Ferry Terminal,Inbound,195562,33076,53346,281984,0,0,0,0
2023-06,Hong Kong-Macau Ferry Terminal,Outbound,201568,47267,52853,301688,0,0,0,0
2023-06,Hong Kong-Zhuhai-Macau Bridge,Inbound,517488,133487,94534,745509,52409,2716,14473,15209
2023-06,Hong Kong-Zhuhai-Macau Bridge,Outbound,539905,202780,98277,840962,53745,2718,14451,10917
2023-06,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2023-06,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2023-06,Luohu,Inbound,1485058,337586,11802,1834446,0,0,0,0
2023-06,Luohu,Outbound,1491607,368906,12884,1873397,0,0,0,0
2023-06,Lok Ma Chau,Inbound,299700,66201,7701,373602,74634,9914,4319,44107
2023-06,Lok Ma Chau,Outbound,234646,99003,10022,343671,73336,9993,4341,50535
2023-06,Lok Ma Chau Loop,Inbound,1217306,442676,8658,1668640,0,0,0,0
2023-06,Lok Ma Chau Loop,Outbound,1324718,474126,8750,1807594,0,0,0,0
2023-06,Heung Yuen Wai,Inbound,347212,140874,1513,489599,2508,2273,0,22069
2023-06,Heung Yuen Wai,Outbound,376196,61661,1465,439322,2515,2177,0,21412
2023-06,West Kowloon (High-speed Rail),Inbound,328002,451389,24023,803414,0,0,0,0
2023-06,West Kowloon (High-speed Rail),Outbound,363780,397110,25122,786012,0,0,0,0
2023-07,China Ferry Terminal,Inbound,22832,26436,1814,51082,0,0,0,0
2023-07,China Ferry Terminal,Outbound,23669,22402,1563,47634,0,0,0,0
2023-07,Kai Tak Cruise Terminal,Inbound,14484,1361,4244,20089,0,0,0,0
2023-07,Kai Tak Cruise Terminal,Outbound,14330,1086,4674,20090,0,0,0,0
2023-07,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2023-07,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2023-07,Man Kam To,Inbound,31236,16318,309,47863,3327,2721,0,27433
2023-07,Man Kam To,Outbound,26469,9218,192,35879,2512,2294,0,11590
2023-07,Airport,Inbound,902681,281614,345442,1529737,0,0,0,0
2023-07,Airport,Outbound,966464,260964,350666,1578094,0,0,0,0
2023-07,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2023-07,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2023-07,Shenzhen Bay,Inbound,691753,363509,24459,1079721,96081,3261,0,64850
2023-07,Shenzhen Bay,Outbound,682481,340726,24948,1048155,97974,3204,0,61471
2023-07,Port Control,Inbound,164,15,1231,1410,0,0,0,0
2023-07,Port Control,Outbound,158,19,1203,1380,0,0,0,0
2023-07,Hong Kong-Macau Ferry Terminal,Inbound,196547,49514,54357,300418,0,0,0,0
2023-07,Hong Kong-Macau Ferry Terminal,Outbound,198302,75454,54767,328523,0,0,0,0
2023-07,Hong Kong-Zhuhai-Macau Bridge,Inbound,637333,210576,120831,968740,64583,3474,17835,14723
2023-07,Hong Kong-Zhuhai-Macau Bridge,Outbound,630204,312563,118635,1061402,64844,3492,17839,10815
2023-07,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2023-07,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2023-07,Luohu,Inbound,1699848,453946,13710,2167504,0,0,0,0
2023-07,Luohu,Outbound,1642779,504090,14711,2161580,0,0,0,0
2023-07,Lok Ma Chau,Inbound,354915,86779,8910,450604,81663,10485,4620,45274
2023-07,Lok Ma Chau,Outbound,261254,110941,11205,383400,80451,10720,4625,55786
2023-07,Lok Ma Chau Loop,Inbound,1363518,607323,9562,1980403,0,0,0,0
2023-07,Lok Ma Chau Loop,Outbound,1471934,651025,9700,2132659,0,0,0,0
2023-07,Heung Yuen Wai,Inbound,415776,211811,1883,629470,4913,2328,0,22695
2023-07,Heung Yuen Wai,Outbound,439064,91068,1700,531832,5391,2684,0,35174
2023-07,West Kowloon (High-speed Rail),Inbound,405624,665322,27633,1098579,0,0,0,0
2023-07,West Kowloon (High-speed Rail),Outbound,453685,552508,26113,1032306,0,0,0,0
2023-08,China Ferry Terminal,Inbound,26904,36575,2063,65542,0,0,0,0
2023-08,China Ferry Terminal,Outbound,26576,33092,1831,61499,0,0,0,0
2023-08,Kai Tak Cruise Terminal,Inbound,17423,1163,15321,33907,0,0,0,0
2023-08,Kai Tak Cruise Terminal,Outbound,16258,1132,15332,32722,0,0,0,0
2023-08,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2023-08,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2023-08,Man Kam To,Inbound,35150,19344,354,54848,3764,3288,0,28490
2023-08,Man Kam To,Outbound,35090,14252,279,49621,3673,3236,0,29670
2023-08,Airport,Inbound,1050955,307229,343772,1701956,0,0,0,0
2023-08,Airport,Outbound,919672,295172,344870,1559714,0,0,0,0
2023-08,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2023-08,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2023-08,Shenzhen Bay,Inbound,779704,426435,25170,1231309,103583,3443,0,66686
2023-08,Shenzhen Bay,Outbound,736929,418374,24715,1180018,104841,3534,0,62593
2023-08,Port Control,Inbound,115,7,1386,1508,0,0,0,0
2023-08,Port Control,Outbound,165,19,1362,1546,0,0,0,0
2023-08,Hong Kong-Macau Ferry Terminal,Inbound,216376,59245,61576,337197,0,0,0,0
2023-08,Hong Kong-Macau Ferry Terminal,Outbound,213355,92158,61246,366759,0,0,0,0
2023-08,Hong Kong-Zhuhai-Macau Bridge,Inbound,699853,262045,130840,1092738,76625,3885,19780,16461
2023-08,Hong Kong-Zhuhai-Macau Bridge,Outbound,690335,389566,137465,1217366,77348,3903,19776,12145
2023-08,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2023-08,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2023-08,Luohu,Inbound,1827576,532632,14695,2374903,0,0,0,0
2023-08,Luohu,Outbound,1748492,622964,15859,2387315,0,0,0,0
2023-08,Lok Ma Chau,Inbound,378248,101299,9377,488924,90536,10951,4183,48499
2023-08,Lok Ma Chau,Outbound,283604,136529,10782,430915,89058,11139,4148,56262
2023-08,Lok Ma Chau Loop,Inbound,1464844,668301,10151,2143296,0,0,0,0
2023-08,Lok Ma Chau Loop,Outbound,1549237,719103,10183,2278523,0,0,0,0
2023-08,Heung Yuen Wai,Inbound,466907,239884,2261,709052,11869,2254,0,24365
2023-08,Heung Yuen Wai,Outbound,485668,107507,1844,595019,12132,2264,0,23965
2023-08,West Kowloon (High-speed Rail),Inbound,489513,778478,28381,1296372,0,0,0,0
2023-08,West Kowloon (High-speed Rail),Outbound,455805,669903,24768,1150476,0,0,0,0
2023-09,China Ferry Terminal,Inbound,18782,17614,1718,38114,0,0,0,0
2023-09,China Ferry Terminal,Outbound,26540,13488,1584,41612,0,0,0,0
2023-09,Kai Tak Cruise Terminal,Inbound,12083,2145,7564,21792,0,0,0,0
2023-09,Kai Tak Cruise Terminal,Outbound,13940,2352,7801,24093,0,0,0,0
2023-09,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2023-09,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2023-09,Man Kam To,Inbound,8431,2484,78,10993,722,574,0,5776
2023-09,Man Kam To,Outbound,7713,1851,44,9608,716,559,0,5949
2023-09,Airport,Inbound,698140,217070,364820,1280030,0,0,0,0
2023-09,Airport,Outbound,733124,243531,352970,1329625,0,0,0,0
2023-09,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
2023-09,Sha Tau Kok,Outbound,0,0,0,0,0,0,0,0
2023-09,Shenzhen Bay,Inbound,651540,302697,26156,980393,96340,2934,0,67738
2023-09,Shenzhen Bay,Outbound,693387,256218,23616,973221,97002,3146,0,64437
2023-09,Port Control,Inbound,265,24,1254,1543,0,0,0,0
2023-09,Port Control,Outbound,441,33,1137,1611,0,0,0,0
2023-09,Hong Kong-Macau Ferry Terminal,Inbound,156669,24986,51467,233122,0,0,0,0
2023-09,Hong Kong-Macau Ferry Terminal,Outbound,166639,34114,49849,250602,0,0,0,0
2023-09,Hong Kong-Zhuhai-Macau Bridge,Inbound,488225,127817,93629,709671,70487,3193,15108,15238
2023-09,Hong Kong-Zhuhai-Macau Bridge,Outbound,562253,233152,95765,891170,76803,3237,15124,12216
2023-09,Hung Hom,Inbound,0,0,0,0,0,0,0,0
2023-09,Hung Hom,Outbound,0,0,0,0,0,0,0,0
2023-09,Luohu,Inbound,1513420,332741,14134,1860295,0,0,0,0
2023-09,Luohu,Outbound,1607864,364320,14644,1986828,0,0,0,0
2023-09,Lok Ma Chau,Inbound,314120,90961,11098,416179,86056,10333,3825,57668
2023-09,Lok Ma Chau,Outbound,263347,84314,10481,358142,84260,10277,3841,61525
2023-09,Lok Ma Chau Loop,Inbound,1283133,437759,9350,1730242,0,0,0,0
2023-09,Lok Ma Chau Loop,Outbound,1397627,424172,8211,1830010,0,0,0,0
2023-09,Heung Yuen Wai,Inbound,402106,181116,2060,585282,12011,2177,0,30313
2023-09,Heung Yuen Wai,Outbound,443921,68556,1745,514222,12292,2104,0,32500
2023-09,West Kowloon (High-speed Rail),Inbound,327659,424415,26825,778899,0,0,0,0
2023-09,West Kowloon (High-speed Rail),Outbound,393390,326221,23102,742713,0,0,0,0
2023-10,China Ferry Terminal,Inbound,28669,26119,2928,57716,0,0,0,0
2023-10,China Ferry Terminal,Outbound,23260,24868,2960,51088,0,0,0,0
2023-10,Kai Tak Cruise Terminal,Inbound,13067,5796,6009,24872,0,0,0,0
2023-10,Kai Tak Cruise Terminal,Outbound,12531,5729,4459,22719,0,0,0,0
2023-10,Tuen Mun Ferry Terminal,Inbound,0,0,0,0,0,0,0,0
2023-10,Tuen Mun Ferry Terminal,Outbound,0,0,0,0,0,0,0,0
2023-10,Man Kam To,Inbound,0,0,0,0,0,0,0,8032
2023-10,Man Kam To,Outbound,0,0,0,0,0,0,0,9995
2023-10,Airport,Inbound,857608,281914,457299,1596821,0,0,0,0
2023-10,Airport,Outbound,800899,212134,418109,1431142,0,0,0,0
2023-10,Sha Tau Kok,Inbound,0,0,0,0,0,0,0,0
